UUID,External ID,Title,Subtitle,Creators,Creation Date,Publisher,Source URL,Collections,Tags,Status,Created At,Updated At
05a93524627e4b12829babbaf94fa033,H005QS-XML-ENG,15 Steps for Successful Strategic Alliances (and Marriages),,Rosabeth Moss Kanter,2010-06-01T15:28:21Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1981:organizational culture, 1344:mergers & acquisitions, 109980:digital article, 391555:organizational culture, 391760:mergers and acquisitions, 9068:leadership transitions, 391391:leadership transitions",Ready,2026-05-21 18:37:08,2026-05-22 20:18:00
d04897706430456b8e85331cf9c01b80,H08CF2-XML-ENG,"17 Team-Building Activities for In-Person, Remote, and Hybrid Teams",,Rebecca Knight,2024-08-07T12:15:02Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","tip:tip, 391404:managing employees, 391407:motivating people, 391394:management, 395116:managing people, seo:seo, 109980:digital article",Ready,2026-08-03 14:52:26,2026-08-03 15:21:41
ff164d09c8854acb8759d657001efcee,H054GE-XML-ENG,181 Top CEOs Have Realized Companies Need a Purpose Beyond Profit,,"Claudine Gartenberg, George Serafeim",2019-08-20T17:10:20Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","99115:economics & society, hbs:hbs, 391468:corporate social responsibility, 391149:business and society, 3940:social responsibility, quick-copyedit:_quick copyedit, timely:timely, 109980:digital article",Ready,2026-05-22 15:31:44,2026-05-22 15:32:02
d565f216026a431799c267356be8a209,H0441H-XML-ENG,18 of the Top 20 Tech Companies Are in the Western U.S. and Eastern China. Can Anywhere Else Catch Up?,,"François Candelon, Martin Reeves, Daniel Wu",2018-05-03T14:33:54Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391190:government policy and regulation, proofread:_proofread, insight-center_competing-in-the-future:insight center_competing in the future, 391807:technology and analytics, 5834:national competitiveness, 100340:policy, 1585:technology, 391526:national competitiveness, international-author:international author, new-author:new author, 109980:digital article",Ready,2026-05-22 14:55:50,2026-05-25 16:29:26
4e56c114a5124c1daeebd4612c39e197,H044XI-XML-ENG,1 in 5 Employees Is Highly Engaged and at Risk of Burnout,,"Emma Seppälä, Julia Moeller",2018-02-02T17:00:26Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391725:burnout, international-author:international author, 109980:digital article, 391728:stress management, 1917:stress, new-author:new author",Ready,2026-05-22 15:00:09,2026-05-25 16:34:04
64943b4c08ad42579f068d2c6a26aab5,H006MI-XML-ENG,2010: The Year the Cloud Rolled In,,Andrew McAfee,2010-12-15T20:19:40Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391378:innovation, 391843:social media, 1565:innovation, 109980:digital article, 105802:social platforms",Ready,2026-05-21 18:48:13,2026-05-22 20:27:14
9ee35bdbffb94b0b83fdc2de5e101418,H006NL-XML-ENG,2010: When Leadership Hit the Rapids,,Gill Corkindale,2010-12-29T13:30:26Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1571:leadership, 109980:digital article, 391385:leadership",Ready,2026-05-21 18:48:32,2026-05-22 20:27:33
29c125eabfdf4152ae7af73b192d78a4,H00MFX-XML-ENG,2014 Will Be the Year of the Business Remix,,Benjamin Gomes-Casseres,2014-01-10T13:00:50Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1344:mergers & acquisitions, 391760:mergers and acquisitions, 109980:digital article",Ready,2026-05-21 19:39:04,2026-05-25 14:32:06
92d72c96ec9b4b599bfacd910bffa1f5,H07YR0-XML-ENG,"2023: A Strange, Tumultuous Year in Sustainability",,Andrew Winston,2023-12-28T13:05:51Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391210:age and generational issues, 395110:environmental sustainability, 458596:climate change, 391185:government, 391472:sustainable business practices, 391149:business and society, 391209:social and global issues, 391468:corporate social responsibility, 109980:digital article, 391227:society and business relations, 391522:international business, 391534:operations and supply chain management, 391548:supply chain management, 397960:global strategy, 391190:government policy and regulation, 391204:politics, 391772:risk management",Ready,2026-07-16 12:49:12,2026-07-17 15:28:05
91510f70f9b745b7874ef542f17f9efc,H07F0L-XML-ENG,2023 Will Test Companies’ Commitment to Social Responsibility,,"Carolyn Berkowitz, Kari Niedfeldt-Thomas, Diane Quest",2022-12-19T13:15:24Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391468:corporate social responsibility, 109980:digital article, 391209:social and global issues, 391227:society and business relations, 391149:business and society",Ready,2026-05-22 18:56:39,2026-05-22 18:56:54
65bfd1a8988641028665a00426f12bdd,H07PT2-XML-ENG,20 Questions to Ask When Your Team’s Vibe Is Off,,Liane Davey,2023-07-19T12:15:25Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391407:motivating people, 391404:managing employees, 395116:managing people, 391383:leadership and managing people, tip:tip, 109980:digital article",Ready,2026-07-16 01:58:29,2026-07-17 15:22:37
09055d8dca5b42c09f49fa02da9202be,H0044I-XML-ENG,20 Seconds to a Better Bonus,,Peter Bregman,2009-12-16T15:17:21Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","8646:giving feedback, 391491:compensation and benefits, 109980:digital article, 1806:compensation, 391517:employee retention, 391679:giving feedback, 1878:employee retention",Ready,2026-05-21 15:52:13,2026-05-22 20:10:23
19bda431652a4cf897ee1ff2a020e258,H00A4J-XML-ENG,"20 Years After FMLA, What’s Changed and What Hasn’t?",,Maureen Hoch,2013-02-08T22:17:45Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1778:human resource management, 1903:work-life balance, 402374:work-life balance, 391490:human resource management, 109980:digital article",Ready,2026-05-21 19:25:48,2026-05-22 20:59:32
d6ea0845b9bd40d9873f59b8aa194f3a,H05RO6-XML-ENG,21 HR Jobs of the Future,,"Jeanne C. Meister, Robert H. Brown",2020-08-12T12:25:09Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391555:organizational culture, 391813:data management, coronavirus:coronavirus, 1007:crisis management, 391490:human resource management, 7116:talent management, 391808:ai and machine learning, timely:timely, 109980:digital article, 1778:human resource management, 391508:hiring and recruitment, new-author:new author, taxo2021:taxo2021",Ready,2026-05-22 18:01:39,2026-05-22 18:02:01
3b641c03501140ea8b568e249823f979,H0044A-XML-ENG,21st Century Strategy in Four Words,,Umair Haque,2009-12-15T20:57:43Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","7697:strategy, 1407:economy, 391735:strategy, 391241:economics, 109980:digital article",Ready,2026-05-21 15:52:08,2026-05-22 20:10:19
a1f840f3fb5a40a1a205779f343dbf3c,R1406B-XML-ENG,21st-Century Talent Spotting,,Claudio Fernández-Aráoz,2014-06-01T04:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391508:hiring and recruitment, 391498:employee performance management, 110000:magazine article, 1919:hiring, 1571:leadership, 8635:assessing performance, 391385:leadership, 7116:talent management, 391516:talent management",Ready,2026-08-03 15:57:06,2026-08-03 16:27:04
0c15fae874c242c1a1cb2af95f1bd81a,R2005A-XML-ENG,23andMe’s CEO on the Struggle to Get Over Regulatory Hurdles,,Anne Wojcicki,2020-09-01T04:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","416763:healthcare sector, 391749:change management, 1575:change management, 391712:health and behavioral science, 391190:government policy and regulation, 3982:health, 100339:regulation, 105882:healthcare, 110000:magazine article",Ready,2026-08-03 16:40:54,2026-08-03 17:04:30
155f31ff98f64e869444d20c69ac2c31,H03FPM-XML-ENG,25% of CEOs’ Time Is Spent on Tasks Machines Could Do,,"James Manyika, Michael Chui, Katy George",2017-02-03T14:00:37Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1407:economy, 232358:research, 100336:labor, research:research, quick-copyedit:_quick copyedit, new-author:new author, 109980:digital article, 391807:technology and analytics, 391231:labor, 1585:technology, 391241:economics",Ready,2026-05-22 14:37:57,2026-05-25 16:07:21
95561363f0c44b3fa40179625a2de592,H002RP-XML-ENG,25 Stretch Goals for Management,,Gary Hamel,2009-02-03T22:00:36Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1981:organizational culture, 1571:leadership, 109980:digital article, 9161:managing people, 391385:leadership, 395116:managing people, 391555:organizational culture",Ready,2026-05-21 15:39:38,2026-05-22 19:58:27
bcc7cbfd639e48eea796bfc45c739146,H08HZ2-XML-ENG,25 Tech and Infrastructure Problems to Solve Before We Can Reach Net Zero,,"Mekala Krishnan, Chris Bradley, Humayun Tai, Tiago Devesa",2024-11-22T13:05:40Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","395110:environmental sustainability, 391472:sustainable business practices, 391149:business and society, 458596:climate change, 391468:corporate social responsibility, new-author:new author, 109980:digital article",Ready,2026-08-03 14:56:19,2026-08-03 15:23:31
137a04182f0d4a92a91c3fccd246a2b6,H006RP-XML-ENG,"25 Years After Challenger, Has NASA’s Judgment Improved?",,Larry Prusak,2011-01-28T17:59:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","1213:managing uncertainty, 482465:space industry, 1183:decision making, 1639:knowledge management, 391767:decision making and problem solving, 416711:aerospace sector, 374958:space vehicles, 109980:digital article",Ready,2026-07-31 19:31:35,2026-07-31 19:55:40
734a35a2e2ce4af58ef5fdf116577187,H04E7P-XML-ENG,25 Years Ago I Coined the Phrase “Triple Bottom Line.” Here’s Why It’s Time to Rethink It.,,John Elkington,2018-06-25T14:00:13Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391468:corporate social responsibility, 109980:digital article, 391187:capitalism, 391472:sustainable business practices, taxo2021:taxo2021, 6616:sustainability",Ready,2026-05-22 15:07:10,2026-05-25 16:40:17
7c1e7b2cbd8a4eab804420ce82e55860,H07P5M-XML-ENG,28 Questions to Ask Your Boss in Your One-on-Ones,,"Steven G. Rogelberg, Liana Kreamer, Cydnei Meredith",2023-06-23T12:15:57Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391702:personal growth and transformation, 391661:career planning, 391668:continuous learning, 391683:interpersonal communication, 391406:managing up, 391498:employee performance management, new-author:new author, 109980:digital article",Ready,2026-08-03 14:29:34,2026-08-03 14:44:02
13b11d2599ba4c02b116c8f30b0f29e3,H02PIB-XML-ENG,28 Years of Stock Market Data Shows a Link Between Employee Satisfaction and Long-Term Value,,Alex Edmans,2016-03-24T13:00:33Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1981:organizational culture, 105784:motivating people, 100343:finance & accounting, research:research, 109980:digital article, 7116:talent management, 391516:talent management, 391289:finance and investing, 391555:organizational culture, 232358:research, 391407:motivating people, international-author:international author",Ready,2026-05-21 20:37:18,2026-05-25 15:45:02
c94cea8d0738425f943f713b966520e8,H01QAN-XML-ENG,2 Myths About Engaging B-Players,,"Thomas J. DeLong, Vineeta Vijayaraghavan",2014-11-28T14:00:13Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","109980:digital article, 391501:developing employees, 8642:developing employees, 1878:employee retention, special-series_engaging-employees:special series_engaging employees, 105784:motivating people, 391517:employee retention, 391407:motivating people",Ready,2026-05-21 20:05:34,2026-05-25 15:04:20
4c70ce935988483f93fefec7d5dd967d,H00Y9H-XML-ENG,2% of Your Coworkers Have Face Blindness,,Sarah Bate,2014-08-20T12:00:36Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391490:human resource management, 395116:managing people, 2097:demographics, 1778:human resource management, 9161:managing people, import-added:import-added, 391625:consumer behavior, 109980:digital article",Ready,2026-05-21 19:58:19,2026-05-25 14:49:22
b106eb8117f94ccabcd1b18a4314d29e,H01Q95-XML-ENG,2 Ways to Regain Your Boss’s Trust,,David DeSteno,2014-11-26T13:00:33Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","109980:digital article, 3878:difficult conversations, 391684:difficult conversations, 391406:managing up, 391677:trustworthiness, 1699:managing up, special-series_managing-up:special series_managing up",Ready,2026-05-21 20:05:28,2026-05-25 15:04:15
62b08d76ab55408bac340027ebf76c0c,H006LF-XML-ENG,31 Innovation Questions (and Answers) To Kick Off the New Year,,Scott D. Anthony,2010-12-27T14:45:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","3392:disruptive innovation, 1565:innovation, 391380:disruptive innovation, 391378:innovation, 109980:digital article",Ready,2026-05-21 18:47:55,2026-05-22 20:26:56
e7d484f77bac4422ac619e97828badfa,H009X5-XML-ENG,33 HBR Blog Posts You Should Read Before 2013,,Katherine Bell,2012-12-28T13:00:51Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391656:managing yourself, 391378:innovation, 109980:digital article, 9162:managing yourself, 1565:innovation",Ready,2026-05-21 19:24:09,2026-05-22 20:57:58
