CORE_PRODUCT_ID,AVAILABILITY_PK,ALTERNATE_ID_TYPE_1,ALTERNATE_ID_VALUE_1,ALTERNATE_ID_TYPE_2,ALTERNATE_ID_VALUE_2,TITLE,COPYRIGHT_HOLDER,AIELIGIBILITY_SET,PRODUCT_TYPE,COPYRIGHT_HOLDER_DISPLAY_NAME
4190AV,4190AV-VIF-ENG,KAL,0_hyox0cnm,,,Find Meaning at Work,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4191AV,4191AV-VIF-ENG,KAL,0_gypkvgb2,,,Make Emotional Connections,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4192AV,4192AV-VIF-ENG,KAL,1_hwju3ki2,,,Conduct an Informal 360,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4193AV,4193AV-VIF-ENG,KAL,1_d51s1bdc,,,"Develop Your Strengths, Not Your Weaknesses",Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4194AV,4194AV-VIF-ENG,KAL,1_mc4m70ap,,,The Right Way to Develop Talent,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4195AV,4195AV-VIF-ENG,KAL,0_294nltg3,,,Key Factors for Career Success,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4196AV,4196AV-VIF-ENG,KAL,0_h07zp2r9,,,Inside-Out Hiring,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4197AV,4197AV-VIF-ENG,KAL,1_7pmt9i6m,,,Identify Future Leaders,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4198AV,4198AV-VIF-ENG,KAL,0_4w2xfmi8,,,In Praise of Non-linear Career Moves,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4199AV,4199AV-VIF-ENG,KAL,0_bdyreapa,,,Use Values in Decision Making,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4200AV,4200AV-VIF-ENG,KAL,0_h6pdlugc,,,Customer Centricity,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4201AV,4201AV-VIF-ENG,KAL,0_leexke7h,,,Diagnostic Thinking,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4202AV,4202AV-VIF-ENG,KAL,0_hwlt9ojn,,,Learn from Successes,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4203AV,4203AV-VIF-ENG,KAL,0_lgg6oboz,,,The Story Behind the Story,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4204AV,4204AV-VIF-ENG,KAL,1_ctyyo2h2,,,Building a Customer-Centric Organization,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4205AV,4205AV-VIF-ENG,,,KAL,0_sqyyo5t3,Living Through a Career Off Ramp,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4206AV,4206AV-VIF-ENG,KAL,0_dut4czlm,,,The Importance of Sponsors,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4208AV,4208AV-VIF-ENG,KAL,1_4mnwuxdf,,,How to Win a Sponsor,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4209AV,4209AV-VIF-ENG,KAL,1_2n2l6b17,,,The Sponsor-Protege Relationship,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4210AV,4210AV-VIF-ENG,KAL,1_zxq0hroq,,,Capitalism at Risk,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4211AV,4211AV-VIF-ENG,KAL,1_lfjvec74,,,Own Your Mistakes,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4212AV,4212AV-VIF-ENG,KAL,1_0nkvzxw1,,,Career Crossroads,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4213AV,4213AV-VIF-ENG,KAL,1_6tm8wrku,,,Simplify Customer Metrics,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4214AV,4214AV-VIF-ENG,KAL,1_ne4ga4oa,,,Frontline Employees,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4215AV,4215AV-VIF-ENG,KAL,1_5pofcbxg,,,Encourage Exploration,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4217AV,4217AV-VIF-ENG,KAL,1_20rrk5g8,,,Computing vs. Human Capability,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4218AV,4218AV-VIF-ENG,KAL,1_9vjgc5qu,,,Enterprise 2.0 and Social Business,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4219AV,4219AV-VIF-ENG,KAL,1_58df4yhj,,,Ways to Explore Cloud Computing,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4220AV,4220AV-VIF-ENG,KAL,1_plv2im3c,,,The 20-Day Learning Tour,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4221AV,4221AV-VIF-ENG,KAL,1_0yjncydx,,,Get Ready For Your Next Assignment,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4222AV,4222AV-VIF-ENG,KAL,1_m8wp2ftd,,,How Expats Should Lead in China,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4223AV,4223AV-VIF-ENG,KAL,1_0djfg4v1,,,Develop Strategy as a Team,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4224AV,4224AV-VIF-ENG,KAL,1_wrpq5ch0,,,Solving the Health Care Cost Crisis,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4225AV,4225AV-VIF-ENG,KAL,1_h50g2nao,,,"Customers, Not Consumers",Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4226AV,4226AV-VIF-ENG,KAL,1_nh6e8jdy,,,Invest in Engagement,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4227AV,4227AV-VIF-ENG,KAL,1_lwn5hdu0,,,Personal Interactions,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4229AV,4229AV-VIF-ENG,KAL,1_3cx95e0a,,,Failing to Success,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4230AV,4230AV-VIF-ENG,KAL,1_1yaiy8o3,,,Economic Democracy,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4231AV,4231AV-VIF-ENG,KAL,1_0mg3i0c9,,,Earn Employee Loyalty,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4232AV,4232AV-VIF-ENG,KAL,1_5c9uvhiy,,,The Golden Rule,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4233AV,4233AV-VIF-ENG,KAL,1_4b0rex65,,,Treat People Right,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4234AV,4234AV-VIF-ENG,KAL,1_m5hrh0kv,,,Turn Customers into Promoters,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4235AV,4235AV-VIF-ENG,KAL,1_wuu3frr2,,,Entrepreneurship is Management,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4236AV,4236AV-VIF-ENG,KAL,1_zq7cqypp,,,Managing Through Uncertainty,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4237AV,4237AV-VIF-ENG,KAL,1_0i07su49,,,Platform for Experimentation,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4238AV,4238AV-VIF-ENG,KAL,1_ridm4v6e,,,The Feedback Loop,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4239AV,4239AV-VIF-ENG,KAL,1_rfkt0083,,,5 Whys,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4240AV,4240AV-VIF-ENG,KAL,1_fnvdt9rz,,,Intellectual Integrity,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4241AV,4241AV-VIF-ENG,KAL,1_116g2tn2,,,Put Your Customers on Stage,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4242AV,4242AV-VIF-ENG,KAL,1_tcjfye69,,,Create an App Club,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4243AV,4243AV-VIF-ENG,KAL,1_lguo251d,,,The Importance of Sleep,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4244AV,4244AV-VIF-ENG,KAL,1_nabolcwp,,,How to Fight Stress,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4245AV,4245AV-VIF-ENG,KAL,1_9zn4ldb9,,,Develop Productivity Rituals,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4247AV,4247AV-VIF-ENG,KAL,1_u1zih8zi,,,Building Stakeholder Trust,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4248AV,4248AV-VIF-ENG,KAL,1_682l6by6,,,Leading Through the Three Greats,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4250AV,4250AV-VIF-ENG,KAL,1_mhotw30n,,,"To Motivate People, Understand Their Needs",Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4251AV,4251AV-VIF-ENG,KAL,1_mkjd8ot0,,,Innovate by Looking for Problem Patterns,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4252AV,4252AV-VIF-ENG,KAL,1_9fepbbrj,,,Disruptive Innovation Explained,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4253AV,4253AV-VIF-ENG,KAL,1_7un1z4rv,,,How Great Leaders Make Their Own Luck,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4254AV,4254AV-VIF-ENG,KAL,1_2tuanxrk,,,Make Your Meetings More Productive,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4255AV,4255AV-VIF-ENG,KAL,1_m1985vwx,,,Management Support Groups,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4256AV,4256AV-VIF-ENG,KAL,1_xeysaa17,,,When Not to Give Advice,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4257AV,4257AV-VIF-ENG,KAL,1_uzavso3n,,,Innovate Your Business Model,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4259AV,4259AV-VIF-ENG,KAL,1_neo3zga8,,,The Design Flaw that Sank HP's Board,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4260AV,4260AV-VIF-ENG,KAL,1_zsgnd2mb,,,How to Test Your Innovative Idea,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4261AV,4261AV-VIF-ENG,KAL,1_aqn8gwfp,,,Four Ways to Think Like an Innovator,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4264AV,4264AV-VIF-ENG,KAL,1_wc7kapmj,,,Learning by Doing (13 Drafts Later),Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4265AV,4265AV-VIF-ENG,KAL,1_6ayyasa4,,,Build a Flexible Business Plan,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4268AV,4268AV-VIF-ENG,KAL,1_r9riidwa,,,Leading Collaborative Groups,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4269AV,4269AV-VIF-ENG,KAL,1_g98vaumn,,,The Power of Progress,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4270AV,4270AV-VIF-ENG,KAL,1_4yfp708p,,,Managing in the Age of Hyperspecialization,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4271AV,4271AV-VIF-ENG,KAL,1_zo9kqmvm,,,Think Like an Innovator,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4272AV,4272AV-VIF-ENG,KAL,1_i954opfe,,,Inside P&G's Growth Factory,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4273AV,4273AV-VIF-ENG,KAL,1_d1ydccso,,,Dancing into a Turnaround,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4274AV,4274AV-VIF-ENG,KAL,1_cbi6hpks,,,A Brief History of Doing Well by Doing Good,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4277AV,4277AV-VIF-ENG,KAL,1_rwza6bzn,,,Manage Through Moral Gray Zones,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4278AV,4278AV-VIF-ENG,KAL,1_bi6kp4i2,,,Making Meaning at Work,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4280AV,4280AV-VIF-ENG,KAL,1_5cyis7dn,,,When to Disappoint Your Customers,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4281AV,4281AV-VIF-ENG,BCV,2226726792001,KAL,1_hlz8nq32,How Starbucks Trains Customers to Behave,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4298AV,4298AV-VIF-ENG,KAL,1_5rjk5w12,,,Create an Effective Presentation,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,202,Harvard Business Impact
4299AV,4299AV-VIF-ENG,KAL,1_29ukk34x,,,How to Deliver an Engaging Presentation,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,202,Harvard Business Impact
4320AV,4320AV-VIF-ENG,KAL,1_xydl72c5,,,Why Some Ads Go Viral and Others Don't,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4321AV,4321AV-VIF-ENG,KAL,1_k2yyjt88,,,Collaboration by Difference,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4322AV,4322AV-VIF-ENG,KAL,1_i6dhsa4e,,,Getting a Return on Improvement,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4324AV,4324AV-VIF-ENG,KAL,1_bo8e0grz,,,The Weight of Your Words,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4325AV,4325AV-VIF-ENG,KAL,1_yp6lk0i7,,,The Brontosaurus Effect,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4326AV,4326AV-VIF-ENG,KAL,1_6uwai04d,,,Why a Good Idea Isn't Enough,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4328AV,4328AV-VIF-ENG,KAL,1_fkyb8owh,,,Get Buy-in For Your New Strategy,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4329AV,4329AV-VIF-ENG,KAL,1_lkmthwyy,,,How to Manage Stakeholders,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4330AV,4330AV-VIF-ENG,KAL,1_mu6jtpcz,,,Make the Transition to Management,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4332AV,4332AV-VIF-ENG,KAL,1_kx99c6jv,,,The Healthy Fear That Drives Growth,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4333AV,4333AV-VIF-ENG,KAL,1_2tk50eoi,,,Design Your Product to Sell Itself,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4334AV,4334AV-VIF-ENG,KAL,1_rnbccanj,,,Approach Change with a Sense of Adventure,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4335AV,4335AV-VIF-ENG,KAL,1_tju8g9co,,,Negotiating on the Back of a Cocktail Napkin,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4336AV,4336AV-VIF-ENG,KAL,1_b74d3z6u,,,Start a Turnaround with a Strategy Map,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4337AV,4337AV-VIF-ENG,KAL,1_52mkk9q0,,,Leading in Leopard Print,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4339AV,4339AV-VIF-ENG,KAL,1_7y04dedq,,,Make Yourself a Global Asset,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4340AV,4340AV-VIF-ENG,KAL,1_08zhol8t,,,The Leadership Tango,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4341AV,4341AV-VIF-ENG,KAL,1_3l3vjix0,,,Find a Company that Fits,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4342AV,4342AV-VIF-ENG,KAL,1_mkzgeyhz,,,Use Social Media to Listen to Customers,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4344AV,4344AV-VIF-ENG,KAL,1_3yw2n3km,,,Build More than a Loyalty Program,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4350AV,4350AV-VIF-ENG,KAL,1_1u4tw31n,,,Creating an International Brand,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4351AV,4351AV-VIF-ENG,KAL,1_zf7mft0u,,,Find Your Voice in Meetings,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4352AV,4352AV-VIF-ENG,KAL,1_dh36uski,,,Managing Creative People,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4353AV,4353AV-VIF-ENG,KAL,1_wapm0te1,,,Find a Firm that Shares Your Values,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
